cl_type,cl_id,book,chapter,verse,clause_type_etcbc,clause_rela,book2,ebh_lbh,genre,txt_type,s_p_order,CP,cl_len,subj_type,subj_det,subj_len,pc_type,pc_det,pc_len,main_sub,nega,language,subgenre,Adju,Cmpl,Conj,EPPr,ExsS,Exst,Frnt,IntS,Intj,Loca,ModS,Modi,NCoS,NCop,Nega,Objc,PrAd,PrcS,PreO,PreS,PtcO,Ques,Rela,Supp,Time,Voct,Unkn,mother
nom,13945,1QM,1,9,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,4,NP,und,1,PP,det,2,Main,neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,13948,1QM,1,10,NmCl,NA_,1QM,Qumranic,prose,?,PS,no_conj,2,NP,und,1,PP,und,2,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perf
hyh,13949,1QM,1,11,WXYq,NA_,1QM,Qumranic,prose,?,SP,W,4,NP,und,1,PP,und,3,Main,neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,perf
nom,13955,1QM,1,14,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,4,NP,und,4,PP,det,4,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,impf
nom,13957,1QM,1,14,NmCl,NA_,1QM,Qumranic,prose,?,SP,KJ,3,PPrP,det,1,NP,und,1,SubAdv,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,13961,1QM,1,17,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,PPrP,det,1,NP,und,2,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,14010,1QM,2,10,Ptcp,NA_,1QM,Qumranic,prose,D,SP,W,7,NP,det,9,VP,NA,1,Main,non_neg,Hebrew,_,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,no_mother
nom,14018,1QM,2,12,NmCl,NA_,1QM,Qumranic,prose,D,SP,KJ,4,NP,und,2,PP,det,2,SubAdv,non_neg,Hebrew,_,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14021,1QM,2,14,NmCl,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,det,3,PP,und,6,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14057,1QM,3,7,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14059,1QM,3,8,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,det,4,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14068,1QM,3,10,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,3,PP,det,8,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14072,1QM,3,11,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14074,1QM,3,12,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,3,PP,det,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14089,1QM,3,16,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14109,1QM,4,9,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,und,10,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14113,1QM,4,10,NmCl,NA_,1QM,Qumranic,prose,Q,PS,no_conj,2,NP,und,6,PP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14185,1QM,4,30,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,und,1,NP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14202,1QM,5,1,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,und,1,PP,det,5,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_mother
nom,14206,1QM,5,3,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,und,3,PP,det,5,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14208,1QM,5,3,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,und,2,PP,und,2,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14212,1QM,5,6,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,det,3,NP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptcp
nom,14213,1QM,5,6,NmCl,Coor_,1QM,Qumranic,prose,?,SP,W,3,NP,det,2,NP,und,3,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14214,1QM,5,7,NmCl,NA_,1QM,Qumranic,prose,?,PS,W,3,NP,und,3,PP,det,3,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
nom,14215,1QM,5,8,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,det,3,NP,und,2,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14216,1QM,5,8,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,3,NP,det,5,NP,det,3,Main,non_neg,Hebrew,_,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14218,1QM,5,10,NmCl,NA_,1QM,Qumranic,prose,?,PS,W,4,NP,und,9,PP,det,9,Main,non_neg,Hebrew,_,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
nom,14220,1QM,5,12,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,det,2,NP,und,6,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14221,1QM,5,13,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,und,3,PP,det,4,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14223,1QM,5,14,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,det,2,NP,und,2,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14227,1QM,5,16,AjCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,und,1,AdjP,NA,4,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14228,1QM,5,16,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,und,1,PP,det,2,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14229,1QM,5,16,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,und,1,PP,det,2,Undc,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14230,1QM,5,17,NmCl,NA_,1QM,Qumranic,prose,?,SP,no_conj,2,NP,det,3,NP,und,3,Undc,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14231,1QM,5,17,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,det,2,NP,und,2,Undc,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14232,1QM,5,18,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,det,2,NP,und,2,Undc,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14233,1QM,5,18,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,und,2,PP,det,3,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14234,1QM,5,19,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,5,NP,det,2,NP,und,1,Main,non_neg,Hebrew,_,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14235,1QM,5,20,NmCl,NA_,1QM,Qumranic,prose,?,SP,W,3,NP,det,3,NP,und,14,Undc,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14250,1QM,5,27,NmCl,NA_,1QM,Qumranic,prose,Q,SP,no_conj,2,NP,und,2,PP,und,3,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
hyh,14265,1QM,5,34,WQtX,NA_,1QM,Qumranic,prose,?,PS,W,3,NP,det,2,PP,det,3,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14274,1QM,5,37,NmCl,NA_,1QM,Qumranic,prose,D,SP,no_conj,2,NP,det,2,NP,und,5,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14275,1QM,5,38,NmCl,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,und,5,PP,det,5,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
nom,14276,1QM,5,38,NmCl,NA_,1QM,Qumranic,prose,D,SP,no_conj,2,NP,und,1,PP,det,5,Undc,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,14277,1QM,5,38,WYqX,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,det,7,NP,und,2,Undc,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14279,1QM,5,39,NmCl,NA_,1QM,Qumranic,prose,D,SP,no_conj,2,NP,det,3,NP,und,10,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14289,1QM,5,40,NmCl,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,det,3,PP,und,9,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ptca
hyh,14290,1QM,5,41,WXYq,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,det,3,PP,und,8,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
nom,14303,1QM,5,44,NmCl,NA_,1QM,Qumranic,prose,D,SP,no_conj,2,DPrP,det,1,PPrP,det,1,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nominal
hyh,14305,1QM,5,46,WXYq,NA_,1QM,Qumranic,prose,D,SP,W,3,NP,det,3,PP,und,8,Main,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_mother
hyh,14309,1QM,5,48,ZYqX,Resu_,1QM,Qumranic,prose,D,SP,no_conj,2,PPrP,det,2,PP,und,8,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
hyh,14316,1QM,5,49,XYqt,Resu_,1QM,Qumranic,prose,D,SP,no_conj,2,NP,det,2,PP,und,10,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,14322,1QM,5,51,NmCl,Attr_,1QM,Qumranic,prose,D,SP,>CR,3,NP,und,2,PP,det,3,SubMod,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,no_pred
hyh,14325,1QM,5,52,XYqt,NA_,1QM,Qumranic,prose,D,SP,no_conj,2,NP,det,2,NP,und,8,Main,non_neg,Hebrew,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no_pred
nom,14329,1QM,5,53,NmCl,NA_,1QM,Qumranic,prose,D,SP,KJ,3,NP,und,2,PP,det,4,SubAdv,non_neg,Hebrew,_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,impf
